Calories,Protein,Fat,Carbs,Meal,Course,Healthy,Special Nutrition,Cooking Methods,"time, mins",Vegetables,Fruits,Meat,Seafood,Mushrooms,Dairy,Grains,Nuts
277.0,14.0,12.0,30.0,,,0,,Frying,45,1,0,1,0,0,1,0,0
851.0,54.0,59.0,13.0,,,0,,Frying,55,1,0,1,0,1,0,0,0
339.0,13.0,21.0,30.0,,Side Dish,0,,Baking,15,1,0,1,0,1,0,1,0
479.0,20.0,29.0,35.0,,Main Dish,0,,Baking,0,1,0,1,0,0,1,0,0
836.0,41.0,47.0,64.0,,,0,,Baking,15,1,0,1,0,0,1,1,0
202.0,11.0,15.0,8.0,,,0,,Baking,30,1,0,1,0,1,1,0,0
242.0,8.0,13.0,23.0,Breakfast,Side Dish,0,,Frying,35,1,0,1,0,0,0,1,0
547.0,22.0,45.0,14.0,,Main Dish,0,,Baking,25,1,0,1,0,0,1,0,0
488.0,21.0,39.0,10.0,,Main Dish,0,,Baking,20,1,0,0,0,1,1,0,0
96.0,2.0,7.0,8.0,,Side Dish,0,,Frying,25,1,0,0,0,0,0,0,0
77.0,1.0,4.0,10.0,,Side Dish,1,,Stewing,35,1,0,1,0,0,0,0,0
197.0,4.0,14.0,18.0,,Side Dish,0,,Frying,30,1,1,0,0,0,0,0,0
80.0,2.0,7.0,3.0,,Side Dish,1,,Boiling,30,1,0,0,0,0,0,0,0
441.0,8.0,24.0,53.0,,Dessert,0,,Raw Food,139,0,1,0,0,0,1,0,1
123.0,3.0,4.0,22.0,,Side Dish,1,,Frying,30,1,1,0,0,0,0,0,0
90.0,4.0,4.0,12.0,,,1,,Raw Food,16,1,1,0,0,0,0,0,0
258.0,3.0,25.0,8.0,,,0,,Frying,20,1,1,0,0,1,0,0,0
380.0,16.0,34.0,6.0,Breakfast,,0,,Frying,15,1,0,0,0,1,1,0,0
214.0,23.0,9.0,12.0,,Main Dish,0,,Frying,25,0,0,0,1,1,0,0,0
80.0,2.0,6.0,4.0,,,0,,Frying,1,1,1,0,0,1,0,0,0
484.0,8.0,29.0,51.0,,,1,Vegan,Frying,55,1,0,0,0,0,0,0,0
196.0,5.0,18.0,8.0,,,0,,Frying,15,1,1,0,0,1,0,0,0
54.0,4.0,0.0,11.0,,,0,,Frying,30,1,1,0,0,1,0,0,0
141.0,3.0,11.0,12.0,,Side Dish,0,,Frying,25,1,0,0,0,0,0,0,0
406.0,26.0,15.0,43.0,,Side Dish,0,,Boiling,50,1,0,1,1,0,1,1,0
180.0,5.0,6.0,27.0,,Side Dish,0,,Baking,0,1,0,0,0,1,0,0,0
109.0,4.0,8.0,8.0,,Side Dish,0,,Frying,30,1,1,0,0,1,0,0,0
150.0,2.0,10.0,8.0,,Side Dish,0,,Stewing,31,1,0,0,0,1,0,0,0
84.0,2.0,4.0,13.0,,,0,,Frying,25,1,1,0,0,0,0,0,0
143.0,0.0,6.0,24.0,Breakfast,Side Dish,1,,Boiling,20,0,1,0,0,0,0,1,0
84.0,3.0,7.0,4.0,,Side Dish,0,,Steaming,15,1,0,0,0,0,0,0,0
136.0,8.0,8.0,10.0,,Side Dish,0,,Frying,30,1,0,1,0,0,0,0,0
47.0,1.0,4.0,4.0,,Side Dish,1,,Frying,10,1,1,0,0,0,0,0,0
102.0,3.0,9.0,5.0,,Side Dish,1,,Frying,10,1,0,0,0,0,0,0,0
74.0,2.0,5.0,7.0,,Side Dish,0,,Frying,10,1,0,0,0,0,0,0,0
177.0,3.0,14.0,13.0,,Side Dish,0,,Boiling,30,1,0,0,0,0,0,0,0
101.0,1.0,6.0,11.0,,,0,,Steaming,17,1,1,0,0,0,0,0,0
194.0,2.0,20.0,5.0,,Side Dish,0,,Frying,20,1,0,1,0,1,0,0,0
79.0,2.0,7.0,4.0,,Side Dish,0,,Frying,25,1,1,0,0,0,1,0,0
172.0,6.0,14.0,8.0,,,0,,Frying,20,1,1,0,0,0,1,0,0
29.0,0.0,3.0,1.0,,Side Dish,1,,Frying,20,1,0,0,0,0,0,0,0
409.0,39.0,25.0,7.0,Dinner,Main Dish,1,,Frying,10,0,0,0,1,0,0,0,0
152.0,17.0,8.0,3.0,Dinner,Main Dish,0,,Frying,20,1,0,0,1,0,0,0,0
177.0,1.0,5.0,35.0,,Side Dish,1,,Frying,15,0,1,0,0,0,0,0,0
165.0,2.0,13.0,5.0,,Side Dish,0,,Steaming,25,1,1,0,0,0,0,0,0
46.0,2.0,2.0,6.0,,Side Dish,0,,Frying,30,1,0,1,0,0,0,0,0
345.0,22.0,16.0,28.0,,Side Dish,0,,Baking,50,1,0,1,1,1,0,1,0
112.0,1.0,7.0,5.0,,Main Dish,1,Vegetarian,Baking,0,0,0,0,0,1,0,0,0
639.0,6.0,23.0,104.0,,Dessert,0,,Baking,40,0,0,0,0,0,1,1,0
48.0,2.0,1.0,9.0,,Dessert,1,,Freezing,0,0,0,0,0,0,0,1,0
417.0,20.0,19.0,43.0,,Main Dish,0,Vegetarian,Baking,35,1,1,0,0,0,1,0,0
149.0,2.0,9.0,5.0,,Side Dish,0,,Boiling,40,1,0,1,0,0,0,0,0
718.0,29.0,49.0,43.0,Breakfast,Main Dish,0,,Baking,48,1,1,1,1,0,1,1,0
80.0,2.0,4.0,10.0,Snack,Appetizer,0,,Baking,35,0,0,0,0,0,0,0,0
312.0,28.0,12.0,24.0,Dinner,Main Dish,0,,Boiling,25,1,0,1,0,0,0,1,1
394.0,14.0,30.0,19.0,Snack,Appetizer,0,,Baking,570,1,1,0,0,0,1,1,0
117.0,0.0,12.0,0.0,,Side Dish,0,,Freezing,160,1,0,0,0,0,0,0,0
166.0,8.0,14.0,3.0,Breakfast,,0,,Baking,0,1,0,1,1,0,1,0,0
499.0,31.0,31.0,24.0,,Main Dish,0,,Baking,35,0,1,1,0,0,1,1,0
171.0,7.0,9.0,16.0,Breakfast,,0,,Baking,55,1,0,0,0,0,1,1,0
626.0,61.0,29.0,27.0,Dinner,Side Dish,0,,Baking,300,1,0,1,0,0,0,0,0
176.0,10.0,12.0,7.0,Snack,Appetizer,0,,Baking,45,1,1,0,1,1,0,1,0
444.0,42.0,15.0,36.0,Breakfast,,1,,Frying,30,1,0,1,0,1,1,1,0
507.0,21.0,34.0,31.0,Breakfast,,0,,Baking,520,1,0,0,0,1,1,1,0
382.0,22.0,13.0,46.0,Breakfast,,0,,Baking,50,1,0,1,0,1,1,0,0
576.0,28.0,36.0,36.0,Dinner,Main Dish,0,,Grilling,30,0,0,1,0,0,0,0,0
605.0,38.0,33.0,40.0,,Main Dish,0,,Microwave,132,1,0,0,1,0,1,1,0
511.0,20.0,30.0,41.0,Breakfast,,0,,Baking,45,1,0,0,0,0,1,1,0
1065.0,43.0,65.0,80.0,,Main Dish,0,,Baking,120,1,0,1,0,0,1,0,0
495.0,21.0,29.0,36.0,,,0,,Stewing,35,1,0,1,0,1,0,0,0
262.0,8.0,5.0,39.0,,Soup,1,,Stewing,15,1,0,0,0,0,0,0,0
355.0,15.0,20.0,29.0,,Main Dish,0,,Baking,50,1,0,0,0,0,1,1,0
254.0,3.0,21.0,19.0,Snack,Appetizer,0,,Raw Food,15,1,1,0,0,0,0,0,0
301.0,3.0,24.0,19.0,Breakfast,,0,,Baking,40,1,0,0,0,0,0,0,0
592.0,42.0,41.0,12.0,Dinner,Main Dish,0,,Frying,35,0,1,0,1,0,0,0,0
268.0,13.0,13.0,25.0,Breakfast,,0,,Frying,30,1,0,1,1,0,1,1,0
218.0,17.0,12.0,14.0,,Dessert,0,,Raw Food,5,1,1,0,0,0,1,0,1
526.0,30.0,23.0,53.0,,Soup,0,,Stewing,135,1,0,1,0,1,1,1,0
188.0,4.0,9.0,24.0,,Main Dish,1,Vegetarian,Grilling,35,1,0,0,0,1,0,0,0
81.0,3.0,3.0,11.0,Snack,Appetizer,1,,Raw Food,135,1,1,0,0,0,0,0,0
386.0,10.0,3.0,80.0,,Side Dish,0,,Boiling,35,1,0,0,0,0,0,1,0
101.0,3.0,6.0,10.0,Snack,Appetizer,0,,Baking,190,0,0,0,0,0,0,0,0
143.0,3.0,5.0,21.0,,Side Dish,1,,Baking,15,1,0,0,0,0,0,0,0
71.0,2.0,5.0,4.0,Snack,Appetizer,0,,Baking,50,1,0,1,0,0,1,0,0
441.0,19.0,16.0,54.0,Breakfast,,0,,Frying,45,0,0,1,0,0,1,1,0
219.0,8.0,11.0,22.0,,Side Dish,0,,Baking,55,1,0,0,0,0,1,1,1
515.0,33.0,22.0,46.0,Dinner,Main Dish,0,,Boiling,25,1,0,0,1,0,1,0,0
345.0,27.0,24.0,4.0,,Main Dish,0,,Frying,25,1,0,1,0,0,1,0,0
180.0,8.0,15.0,5.0,,Side Dish,1,,Baking,30,1,0,0,0,0,1,0,0
303.0,16.0,23.0,7.0,,Main Dish,0,,Stewing,280,1,0,1,0,0,1,1,0
1031.0,21.0,49.0,146.0,,,0,,Baking,35,1,1,0,0,0,1,0,1
794.0,20.0,43.0,86.0,,Side Dish,0,,Baking,50,1,0,0,0,0,1,0,0
333.0,14.0,19.0,27.0,,Side Dish,0,,Baking,20,1,0,0,0,0,1,1,0
573.0,24.0,35.0,48.0,,Main Dish,0,,Baking,5,1,0,1,0,0,0,0,0
351.0,17.0,9.0,50.0,,,0,,Baking,40,1,1,1,0,0,1,1,0
104.0,4.0,9.0,3.0,Snack,Appetizer,1,,Baking,10,0,0,0,0,0,0,0,0
546.0,90.0,16.0,4.0,,,0,,Boiling,180,1,0,1,0,0,0,1,0
55.0,4.0,0.0,9.0,,Side Dish,0,,Steaming,10,1,0,1,0,0,0,0,0
8.0,0.0,0.0,1.0,,Side Dish,0,,Boiling,20,0,0,1,0,0,0,1,0
70.0,2.0,3.0,11.0,,Side Dish,0,,Frying,20,1,0,0,0,0,0,0,0
233.0,8.0,7.0,37.0,Lunch,,1,Vegan,Stewing,56,1,0,0,0,1,0,1,0
563.0,34.0,18.0,66.0,,Main Dish,0,,Baking,55,1,0,1,0,0,0,0,0
528.0,29.0,31.0,33.0,Breakfast,,0,,Frying,25,1,0,1,0,0,1,1,0
145.0,3.0,10.0,14.0,,Side Dish,0,,Freezing,145,1,0,0,0,0,0,0,0
77.0,4.0,4.0,9.0,,Side Dish,0,,Stewing,30,1,0,0,0,1,0,0,0
485.0,5.0,10.0,92.0,Lunch,Dessert,0,,Freezing,150,0,1,0,0,0,1,1,0
103.0,3.0,8.0,6.0,,Side Dish,0,,Frying,15,0,0,0,0,0,1,1,0
144.0,3.0,9.0,13.0,Breakfast,Side Dish,0,,Frying,45,1,0,0,0,0,0,1,0
109.0,15.0,1.0,10.0,Snack,Appetizer,0,,Raw Food,140,1,1,0,1,0,0,0,0
101.0,10.0,3.0,4.0,Snack,Appetizer,0,,Frying,35,1,0,0,1,0,0,0,0
354.0,24.0,26.0,3.0,,Main Dish,0,,Baking,30,0,0,0,1,0,0,0,0
656.0,20.0,54.0,19.0,,,0,,Frying,45,1,1,1,1,1,1,0,0
361.0,21.0,9.0,44.0,,Main Dish,0,,Boiling,45,1,0,1,1,0,1,1,0
395.0,8.0,29.0,27.0,,Side Dish,0,,Baking,40,0,0,0,1,0,1,1,0
369.0,4.0,17.0,52.0,,Dessert,0,,Baking,10,0,1,0,0,0,1,1,0
396.0,10.0,16.0,55.0,,Side Dish,0,,Baking,15,1,0,0,0,0,1,1,0
293.0,10.0,7.0,48.0,,Side Dish,0,,Baking,0,1,0,0,0,0,1,0,0
433.0,12.0,10.0,75.0,,Side Dish,0,,Baking,45,1,0,0,0,1,1,0,0
313.0,8.0,13.0,42.0,,Side Dish,0,,Baking,120,1,0,0,0,0,1,1,0
567.0,33.0,33.0,35.0,,Main Dish,0,,Baking,30,1,0,1,0,0,1,0,0
411.0,16.0,14.0,57.0,,Side Dish,0,,Baking,155,1,0,1,0,1,1,0,0
271.0,5.0,12.0,38.0,,Side Dish,1,,Grilling,45,1,0,0,0,0,0,0,0
478.0,17.0,35.0,26.0,,Side Dish,0,,Baking,15,1,0,1,0,0,1,0,0
260.0,3.0,22.0,14.0,,Side Dish,0,,Baking,30,1,0,0,0,0,1,0,0
275.0,7.0,13.0,35.0,,Side Dish,0,,Baking,25,1,0,0,0,0,1,1,0
140.0,2.0,8.0,16.0,,Side Dish,0,,Baking,55,1,0,0,0,0,0,1,0
714.0,35.0,38.0,63.0,,Main Dish,0,,Boiling,35,1,0,0,1,1,1,0,0
447.0,26.0,17.0,43.0,,Main Dish,0,,Baking,15,1,0,0,1,1,0,1,0
304.0,29.0,15.0,9.0,,Main Dish,0,,Boiling,35,1,0,0,1,0,0,1,1
228.0,24.0,3.0,25.0,,Main Dish,1,,Boiling,50,1,0,0,1,0,1,0,0
1163.0,56.0,76.0,61.0,,Main Dish,0,,Baking,40,0,0,0,1,0,1,1,0
361.0,40.0,8.0,33.0,,Main Dish,0,,Frying,25,1,1,0,1,0,0,0,0
389.0,23.0,31.0,5.0,,Main Dish,0,,Boiling,15,0,0,0,1,0,1,1,0
354.0,11.0,33.0,3.0,Snack,Appetizer,0,,Boiling,40,1,0,0,1,0,1,0,0
298.0,29.0,16.0,8.0,,Main Dish,0,,Frying,30,1,1,1,1,0,0,0,0
283.0,22.0,13.0,9.0,,,0,,Frying,25,1,0,1,0,0,0,1,0
68.0,1.0,3.0,10.0,,Dessert,0,,Baking,30,0,0,0,0,0,1,1,1
316.0,5.0,17.0,38.0,,Dessert,0,,Baking,230,0,1,0,0,0,1,1,1
288.0,8.0,10.0,42.0,Breakfast,,0,,Frying,40,0,0,0,0,0,1,1,0
573.0,10.0,35.0,56.0,,Dessert,0,,Raw Food,55,0,0,0,0,0,1,1,0
329.0,25.0,8.0,38.0,,Main Dish,0,,Boiling,10,1,0,1,0,1,1,0,0
76.0,1.0,0.0,23.0,,,1,,Baking,10,0,1,0,0,0,0,1,0
505.0,7.0,15.0,91.0,,Dessert,0,,Baking,170,0,1,0,0,0,1,0,0
240.0,3.0,1.0,60.0,,Salad,0,,Freezing,10,1,1,0,0,0,0,0,0
400.0,7.0,8.0,76.0,,,0,,Baking,295,0,1,1,0,0,0,1,1
914.0,34.0,35.0,112.0,Lunch,Main Dish,0,,Baking,40,1,1,1,0,0,0,1,0
24.0,0.0,1.0,5.0,,Dessert,0,,Baking,21,0,0,0,0,0,0,0,0
474.0,20.0,16.0,67.0,Lunch,Main Dish,0,Vegetarian,Freezing,15,1,0,0,0,0,1,1,0
121.0,2.0,4.0,20.0,Lunch,Salad,1,,Boiling,40,1,0,0,0,0,0,0,0
566.0,26.0,43.0,17.0,,Main Dish,0,,Baking,240,1,0,1,0,0,0,0,0
8.0,0.0,0.0,2.0,,Side Dish,0,,Raw Food,45,1,0,0,0,0,0,0,0
1489.0,64.0,88.0,108.0,Breakfast,Main Dish,1,,Frying,50,0,0,1,0,0,0,1,0
255.0,3.0,12.0,34.0,Breakfast,,0,,Baking,35,0,1,0,0,0,1,1,0
240.0,5.0,11.0,34.0,,Dessert,0,,Baking,50,0,0,0,0,0,0,1,0
1029.0,50.0,68.0,53.0,,Main Dish,1,,Grilling,190,1,0,1,0,0,0,0,0
688.0,62.0,30.0,19.0,,Main Dish,1,,Steaming,50,1,0,0,1,0,0,0,0
35.0,1.0,0.0,10.0,Snack,Appetizer,0,,Raw Food,50,1,0,0,0,0,0,0,0
43.0,0.0,0.0,10.0,,Side Dish,0,,Stewing,10,0,1,0,0,0,0,0,0
145.0,3.0,0.0,36.0,,Side Dish,1,,Steaming,40,1,0,0,0,0,0,1,1
347.0,18.0,14.0,39.0,Lunch,Soup,0,,Frying,140,1,0,1,0,0,1,1,0
175.0,7.0,5.0,27.0,,Side Dish,0,,Grilling,35,1,0,0,0,0,1,0,0
810.0,60.0,46.0,37.0,,Soup,0,,Stewing,250,1,0,1,0,0,0,1,0
467.0,18.0,33.0,24.0,,Main Dish,0,,Baking,175,0,0,1,0,0,0,1,0
164.0,3.0,7.0,23.0,Breakfast,,0,,Baking,30,0,0,0,0,0,1,1,0
289.0,4.0,24.0,15.0,Breakfast,,1,,Baking,40,0,1,0,0,0,1,1,0
256.0,3.0,16.0,27.0,,Dessert,0,,Baking,30,0,0,0,0,0,0,1,0
387.0,6.0,28.0,30.0,,Dessert,0,,Baking,42,0,0,0,0,0,0,1,0
395.0,5.0,17.0,56.0,,Dessert,0,,Baking,0,0,0,0,0,0,1,1,0
149.0,9.0,11.0,6.0,Breakfast,,0,,Boiling,40,1,1,0,0,0,1,0,0
558.0,22.0,37.0,32.0,Breakfast,,0,,Baking,55,1,0,1,1,0,1,0,0
401.0,25.0,33.0,2.0,Breakfast,,0,,Steaming,15,1,0,0,0,0,1,0,0
210.0,13.0,17.0,1.0,Breakfast,,0,,Frying,10,0,0,0,0,0,1,0,0
651.0,21.0,63.0,5.0,Breakfast,,0,,Frying,15,1,0,0,0,0,0,0,0
94.0,7.0,5.0,5.0,Breakfast,Main Dish,1,,Frying,15,0,0,0,0,0,0,0,0
82.0,7.0,5.0,2.0,Breakfast,Main Dish,1,,Microwave,5,0,0,0,0,0,1,0,0
232.0,20.0,16.0,1.0,Breakfast,Main Dish,0,,Frying,15,0,0,1,0,0,0,0,0
360.0,14.0,27.0,18.0,Breakfast,Main Dish,0,,Frying,30,1,0,1,0,0,0,1,0
399.0,23.0,29.0,13.0,Breakfast,,0,,Frying,25,1,0,0,0,0,1,0,0
195.0,13.0,15.0,4.0,Breakfast,Main Dish,0,Vegetarian,Frying,15,1,0,0,0,1,0,0,0
153.0,8.0,12.0,3.0,Breakfast,,0,,Frying,25,1,0,0,0,0,1,0,0
690.0,29.0,43.0,51.0,Breakfast,Main Dish,0,,Microwave,18,0,0,0,0,0,1,1,0
247.0,17.0,18.0,6.0,Breakfast,Main Dish,0,,Frying,10,0,0,0,0,0,0,0,0
201.0,10.0,9.0,20.0,Breakfast,Main Dish,0,,Baking,45,1,0,1,0,0,1,1,0
190.0,12.0,12.0,10.0,,Main Dish,0,Vegetarian,Raw Food,25,1,0,0,0,0,1,0,0
576.0,15.0,39.0,41.0,Breakfast,,0,,Freezing,825,0,0,1,0,0,1,1,0
173.0,4.0,7.0,24.0,Breakfast,,0,,Frying,45,0,0,0,0,0,1,1,0
75.0,4.0,4.0,8.0,Snack,Appetizer,0,,Baking,54,1,0,0,0,0,0,1,0
296.0,19.0,19.0,13.0,,Main Dish,0,,Frying,35,1,0,1,0,1,1,1,0
263.0,28.0,12.0,11.0,Dinner,Main Dish,0,,Frying,25,1,0,0,1,0,1,0,0
376.0,12.0,29.0,16.0,Snack,Main Dish,0,,Frying,140,1,0,1,0,0,1,1,0
437.0,20.0,22.0,41.0,,Main Dish,0,,Boiling,25,1,0,0,1,0,1,0,0
573.0,38.0,20.0,58.0,,Main Dish,0,,Boiling,0,1,1,0,1,0,1,1,0
344.0,5.0,21.0,35.0,,Dessert,0,,Baking,55,0,1,0,0,0,1,1,0
243.0,42.0,7.0,1.0,Dinner,Main Dish,1,,Grilling,15,0,1,0,1,0,0,0,0
373.0,5.0,23.0,40.0,Lunch,Dessert,0,,Boiling,180,0,1,0,0,0,1,0,0
631.0,49.0,32.0,35.0,,Main Dish,0,,Baking,125,0,0,1,0,0,0,0,0
552.0,6.0,25.0,79.0,,Dessert,0,,Boiling,20,0,0,0,0,0,1,1,0
246.0,4.0,18.0,18.0,,Dessert,0,,Microwave,5,0,0,0,0,0,1,1,1
98.0,6.0,1.0,19.0,,Salad,1,,Freezing,20,1,1,0,1,0,0,0,0
392.0,48.0,16.0,4.0,,Main Dish,0,,Baking,20,1,1,0,1,0,0,0,0
258.0,29.0,8.0,19.0,,Soup,0,,Raw Food,125,1,0,0,1,0,0,0,0
314.0,35.0,5.0,32.0,Lunch,Soup,0,,Steaming,55,1,0,1,1,1,1,1,0
303.0,34.0,9.0,17.0,Lunch,Soup,1,,Stewing,45,1,0,0,1,0,0,0,0
328.0,47.0,10.0,12.0,,Main Dish,0,,Stewing,10,1,0,1,1,0,0,0,0
211.0,5.0,14.0,18.0,Snack,Appetizer,0,,Freezing,5,0,0,0,0,0,1,0,0
205.0,2.0,21.0,4.0,Snack,Appetizer,0,,Stewing,5,1,0,0,0,0,0,0,0
607.0,27.0,37.0,43.0,,Main Dish,0,,Baking,0,1,0,0,1,0,1,1,0
497.0,38.0,14.0,53.0,,Main Dish,0,,Boiling,35,1,0,0,1,0,1,0,0
418.0,29.0,24.0,24.0,,Soup,0,,Stewing,565,1,0,1,1,0,0,0,0
357.0,23.0,24.0,13.0,,Soup,0,,Stewing,45,1,0,1,1,0,0,0,0
112.0,13.0,1.0,12.0,,Soup,1,,Baking,470,1,0,0,1,0,0,0,0
764.0,46.0,46.0,44.0,,Main Dish,0,,Baking,120,0,0,0,1,1,1,0,0
471.0,33.0,24.0,30.0,,Main Dish,0,,Boiling,30,1,0,1,1,1,1,0,0
418.0,28.0,11.0,52.0,,,0,,Boiling,0,1,0,1,1,1,1,1,0
878.0,67.0,17.0,104.0,,Main Dish,0,,Boiling,55,1,1,0,1,0,0,1,0
159.0,18.0,5.0,14.0,Snack,Salad,1,,Raw Food,120,1,1,0,1,0,0,0,0
303.0,24.0,15.0,16.0,,Main Dish,0,,Boiling,15,0,0,0,1,0,1,1,0
652.0,44.0,51.0,5.0,Breakfast,Main Dish,0,,Frying,55,0,0,1,1,0,1,0,1
141.0,6.0,12.0,4.0,Snack,Appetizer,0,,Freezing,505,1,0,0,1,1,1,0,0
436.0,11.0,23.0,46.0,Lunch,Salad,0,,Freezing,335,1,0,0,1,0,1,0,0
614.0,39.0,25.0,47.0,,Main Dish,0,,Boiling,55,1,0,1,1,1,0,0,0
940.0,48.0,55.0,59.0,,Main Dish,0,,Baking,40,1,0,0,1,0,1,1,0
330.0,20.0,7.0,40.0,,Side Dish,0,,Boiling,55,1,1,0,1,0,1,1,0
254.0,4.0,20.0,15.0,Lunch,Salad,0,,Raw Food,5,1,0,0,1,0,1,0,0
502.0,33.0,30.0,25.0,,Salad,0,,Boiling,30,1,0,1,1,0,1,0,1
284.0,28.0,17.0,7.0,Snack,Appetizer,0,,Frying,145,1,1,0,1,0,0,1,0
397.0,44.0,20.0,4.0,,Main Dish,0,,Baking,55,1,0,0,1,1,1,1,0
833.0,41.0,59.0,29.0,,Main Dish,0,,Grilling,40,1,0,1,0,1,0,1,0
586.0,15.0,33.0,60.0,,Main Dish,1,Vegetarian,Frying,0,1,1,0,0,0,1,0,0
210.0,4.0,6.0,39.0,,Side Dish,0,,Frying,15,1,0,0,0,0,0,0,0
301.0,33.0,18.0,1.0,Dinner,Main Dish,0,,Frying,7,0,0,0,1,0,0,0,0
449.0,34.0,34.0,0.0,,Main Dish,0,,Smoking,25,0,0,1,0,0,0,0,0
331.0,26.0,24.0,3.0,,Main Dish,0,,Frying,20,0,0,0,1,0,0,0,0
276.0,23.0,13.0,18.0,,Main Dish,0,,Smoking,35,1,1,1,1,0,0,0,0
359.0,42.0,15.0,16.0,,,0,,Frying,20,1,1,0,1,0,0,0,0
307.0,30.0,18.0,6.0,,Main Dish,0,,Frying,20,1,1,0,1,0,0,0,0
179.0,12.0,8.0,15.0,,Main Dish,0,,Frying,30,1,1,0,1,0,0,1,0
280.0,41.0,11.0,3.0,,Main Dish,0,,Smoking,15,0,0,0,1,0,0,1,0
533.0,41.0,35.0,5.0,,Main Dish,0,,Grilling,40,1,0,0,1,0,0,0,0
201.0,6.0,15.0,13.0,,Side Dish,0,,Frying,20,1,0,0,0,0,1,0,0
196.0,4.0,5.0,35.0,Lunch,Side Dish,1,,Baking,45,1,0,0,0,0,0,0,0
579.0,46.0,41.0,4.0,,,0,,Baking,30,0,0,1,0,0,0,0,0
164.0,3.0,14.0,9.0,,Side Dish,0,,Baking,40,1,0,0,0,0,0,0,0
149.0,3.0,3.0,30.0,,Side Dish,1,,Baking,15,1,0,0,0,0,0,0,0
205.0,23.0,9.0,8.0,Snack,Appetizer,0,,Frying,30,1,0,0,1,0,0,0,0
391.0,27.0,27.0,12.0,Breakfast,,0,,Frying,15,1,0,1,0,0,1,0,0
199.0,17.0,13.0,2.0,Dinner,Main Dish,1,,Baking,25,0,1,0,1,0,0,0,0
248.0,5.0,0.0,58.0,,Side Dish,0,,Baking,35,1,0,0,0,0,0,0,0
315.0,28.0,11.0,25.0,,Main Dish,0,,Grilling,40,0,0,1,0,0,0,0,0
792.0,15.0,36.0,119.0,,Dessert,0,,Microwave,0,0,1,0,0,0,0,0,0
533.0,14.0,41.0,29.0,Lunch,Main Dish,0,,Grilling,30,0,0,1,0,0,1,0,0
213.0,9.0,11.0,20.0,Breakfast,,0,,Baking,20,0,0,0,0,0,1,1,0
113.0,3.0,10.0,2.0,Snack,Appetizer,0,,Freezing,10,1,1,0,1,0,1,0,0
211.0,8.0,6.0,35.0,,Side Dish,0,,Raw Food,0,1,0,0,0,0,0,0,0
338.0,37.0,13.0,18.0,Dinner,Soup,0,,Raw Food,45,1,0,1,0,0,0,1,0
50.0,2.0,1.0,11.0,Snack,Appetizer,1,,Raw Food,20,1,0,0,0,0,0,0,0
693.0,23.0,62.0,13.0,,Main Dish,0,,Raw Food,30,1,1,1,0,0,1,1,0
60.0,2.0,5.0,1.0,Snack,Appetizer,0,,Steaming,130,1,0,0,1,0,1,0,0
95.0,5.0,5.0,10.0,,,0,,Frying,0,1,0,1,0,0,0,1,0
197.0,4.0,10.0,24.0,Breakfast,,0,,Baking,40,0,1,0,0,0,0,1,1
424.0,30.0,11.0,67.0,,Main Dish,0,Vegetarian,Frying,25,1,0,1,0,0,0,1,0
113.0,12.0,3.0,9.0,,,0,Vegan,Baking,140,0,0,0,0,0,0,1,0
558.0,41.0,33.0,34.0,,Main Dish,0,Vegetarian,Raw Food,55,1,0,1,0,0,0,0,0
122.0,2.0,1.0,27.0,,,0,,Baking,5,0,0,0,0,0,0,1,0
173.0,4.0,4.0,29.0,,Side Dish,0,,Baking,0,1,1,1,0,0,0,0,0
110.0,3.0,4.0,17.0,,Side Dish,0,,Microwave,20,1,1,0,0,0,0,1,0
215.0,4.0,6.0,38.0,,,1,,Baking,30,0,1,0,0,0,0,1,1
327.0,24.0,17.0,19.0,,,0,,Grilling,510,1,1,1,0,1,0,0,0
624.0,27.0,46.0,17.0,,Main Dish,0,,Baking,365,1,0,1,0,1,0,0,0
908.0,56.0,41.0,79.0,Lunch,Main Dish,0,,Baking,230,1,0,1,0,1,1,1,0
403.0,7.0,17.0,58.0,,Dessert,0,,Baking,125,0,1,0,0,0,1,1,1
94.0,12.0,2.0,6.0,Lunch,Soup,0,,Boiling,25,1,0,1,0,0,0,0,0
378.0,6.0,15.0,60.0,,Dessert,0,,Baking,150,0,0,0,0,0,1,1,0
690.0,63.0,46.0,2.0,,Main Dish,1,,Grilling,45,0,0,1,0,0,0,0,0
354.0,22.0,23.0,16.0,,Main Dish,0,,Frying,45,1,0,1,0,0,0,0,0
167.0,16.0,10.0,2.0,,,0,,Baking,35,1,0,1,0,0,0,0,0
87.0,1.0,4.0,13.0,,Dessert,0,,Baking,30,0,0,0,0,0,0,0,0
78.0,3.0,5.0,8.0,Lunch,Salad,0,,Boiling,25,1,0,0,0,0,0,0,0
133.0,3.0,11.0,6.0,,Side Dish,0,,Frying,21,1,0,0,0,1,0,0,0
279.0,29.0,14.0,7.0,,Main Dish,0,,Frying,0,1,1,1,0,1,0,1,0
580.0,31.0,17.0,76.0,Lunch,Main Dish,0,,Boiling,40,1,0,1,0,1,0,1,0
475.0,23.0,19.0,54.0,,Salad,0,,Raw Food,30,1,0,1,0,0,0,0,0
688.0,29.0,52.0,31.0,Lunch,Salad,0,,Grilling,510,1,0,1,0,0,0,0,0
364.0,35.0,7.0,41.0,,Main Dish,0,,Raw Food,205,1,0,1,0,0,0,1,0
